,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
136,"frozenset({'Mockingbird', 'Potter', 'Gatsby'})",frozenset({'Twilight'}),0.0898136645962733,0.2567701863354037,0.02434782608695652,0.2710926694329184,1.0557793850677277,0.0012863546931059754,1.0196492510047497
137,"frozenset({'Mockingbird', 'Potter', 'Twilight'})",frozenset({'Gatsby'}),0.06298136645962733,0.2951552795031056,0.02434782608695652,0.3865877712031558,1.3097775918288737,0.005758543266077696,1.149055541131593
138,"frozenset({'Mockingbird', 'Gatsby', 'Twilight'})",frozenset({'Potter'}),0.036273291925465835,0.47751552795031055,0.02434782608695652,0.6712328767123288,1.4056775904095336,0.007026765942671966,1.5892236024844724
139,"frozenset({'Potter', 'Gatsby', 'Twilight'})",frozenset({'Mockingbird'}),0.034161490683229816,0.4765217391304348,0.02434782608695652,0.7127272727272727,1.4956867949568677,0.008069133135295704,1.8222344523940555
140,"frozenset({'Mockingbird', 'Potter'})","frozenset({'Gatsby', 'Twilight'})",0.21950310559006211,0.053540372670807454,0.02434782608695652,0.11092246745897,2.0717537425631285,0.012595548011264997,1.0645411594466474
141,"frozenset({'Mockingbird', 'Gatsby'})","frozenset({'Potter', 'Twilight'})",0.18608695652173912,0.14062111801242236,0.02434782608695652,0.13084112149532712,0.9304514381955683,-0.0018199297866594646,0.9887477459426969
142,"frozenset({'Mockingbird', 'Twilight'})","frozenset({'Potter', 'Gatsby'})",0.09826086956521739,0.12770186335403727,0.02434782608695652,0.24778761061946902,1.940360180434558,0.011799729948690251,1.1596434051881621
143,"frozenset({'Potter', 'Gatsby'})","frozenset({'Mockingbird', 'Twilight'})",0.12770186335403727,0.09826086956521739,0.02434782608695652,0.19066147859922178,1.940360180434558,0.011799729948690251,1.114168060200669
144,"frozenset({'Potter', 'Twilight'})","frozenset({'Mockingbird', 'Gatsby'})",0.14062111801242236,0.18608695652173912,0.02434782608695652,0.17314487632508835,0.9304514381955683,-0.0018199297866594646,0.9843478260869566
145,"frozenset({'Gatsby', 'Twilight'})","frozenset({'Mockingbird', 'Potter'})",0.053540372670807454,0.21950310559006211,0.02434782608695652,0.4547563805104408,2.071753742563129,0.012595548011264997,1.431464516981631
146,frozenset({'Mockingbird'}),"frozenset({'Potter', 'Gatsby', 'Twilight'})",0.4765217391304348,0.034161490683229816,0.02434782608695652,0.051094890510948905,1.495686794956868,0.008069133135295704,1.017845198279981
147,frozenset({'Potter'}),"frozenset({'Mockingbird', 'Gatsby', 'Twilight'})",0.47751552795031055,0.036273291925465835,0.02434782608695652,0.05098855359001041,1.4056775904095336,0.007026765942671966,1.0155058842759073
148,frozenset({'Gatsby'}),"frozenset({'Mockingbird', 'Potter', 'Twilight'})",0.2951552795031056,0.06298136645962733,0.02434782608695652,0.08249158249158249,1.3097775918288739,0.005758543266077696,1.0212643455467547
149,frozenset({'Twilight'}),"frozenset({'Mockingbird', 'Potter', 'Gatsby'})",0.2567701863354037,0.0898136645962733,0.02434782608695652,0.09482341557813256,1.0557793850677277,0.0012863546931059754,1.0055345565363458
