,gbt_prob_default,lr_prob_default,lgd,loan_amnt
3526,0.10182474,0.02466972521010816,0.2,12000
3527,0.8605832,0.4398697352771773,0.2,5000
3528,0.012378147,0.20247543074349827,0.2,14000
3529,0.049491145,0.3975273536927462,0.2,12000
3530,0.004413106,0.25684550963243397,0.2,4400
3531,0.9852051,0.476779016806664,0.2,14500
3532,0.02268189,0.12467852857980286,0.2,2500
3533,0.031606134,0.23798033436554958,0.2,6800
3534,0.19150805,0.33703239578753447,0.2,5000
3535,0.13325529,0.21311293653345753,0.2,4000
3536,0.0125440825,0.21337923767789796,0.2,5000
3537,0.79665035,0.35551328979848545,0.2,8875
3538,0.41976744,0.07137916139872032,0.2,2000
3539,0.021880588,0.12748708385367077,0.2,16000
3540,0.055353135,0.25985835545227626,0.2,7200
3541,0.010850173,0.05359477148719318,0.2,17500
3542,0.05100769,0.03528918653865297,0.2,6000
3543,0.04850127,0.232363468031614,0.2,6000
3544,0.00011424803,0.021988837943636413,0.2,6800
3545,0.00013098058,0.3370323055685714,0.2,5000
3546,0.004593875,0.19958895802668106,0.2,10800
3547,0.0090219285,0.006338293487117252,0.2,14950
3548,0.003926632,0.12500908426951673,0.2,12000
3549,0.0058541414,0.052565531771139165,0.2,3100
3550,0.655981,0.5234735079362587,0.2,12250
3551,0.06388466,0.13372978570493943,0.2,5000
3552,0.007159263,0.3689852617788177,0.2,12000
3553,0.06983512,0.31278203106182123,0.2,10400
3554,0.7380453,0.2833802778027586,0.2,3000
3555,0.07802903,0.2146820205559294,0.2,20000
3556,0.05408991,0.018723960043156993,0.2,12000
3557,0.05092692,0.2472889357683566,0.2,18050
3558,0.03420753,0.20797139549125288,0.2,20000
3559,0.9994925,0.3086738871594892,0.2,3400
3560,0.079965204,0.21583514301106366,0.2,1500
3561,0.00024647854,0.12136944070168174,0.2,6000
3562,0.28399277,0.2503137701221356,0.2,6500
3563,0.9927677,0.21046042196100787,0.2,13000
3564,0.12420613,0.23881217006927888,0.2,3300
3565,0.16081536,0.4279763818678699,0.2,10000
3566,0.889195,0.1425073137910319,0.2,21000
3567,0.08824934,0.11016215287914537,0.2,8000
3568,0.08578073,0.0892443048467984,0.2,5800
3569,0.014783053,0.18777146671843137,0.2,26000
3570,0.9724015,0.5337112033694205,0.2,11500
3571,0.9991026,0.24429724548721732,0.2,4150
3572,0.035300646,0.40118724103061926,0.2,14000
3573,0.02635714,0.18346150187602192,0.2,3000
3574,0.011061926,0.20697689067049108,0.2,1000
3575,0.114714816,0.30771594565452437,0.2,2600
3576,0.2770364,0.4757823811874238,0.2,15000
3577,0.13782005,0.057183137380585856,0.2,10000
3578,0.018247647,0.21746273964131543,0.2,5000
3579,0.1829656,0.33703240301006593,0.2,5000
3580,0.011681492,0.05133574760593797,0.2,11200
3581,0.0022859168,0.20018315990928517,0.2,2500
3582,0.99982774,0.6823311325087807,0.2,25000
3583,0.09228348,0.24304709326469232,0.2,12800
3584,0.9809708,0.25849003299480616,0.2,1450
3585,0.011096726,0.28523276431582567,0.2,30000
3586,0.089546114,0.1653364893921082,0.2,20000
3587,0.6780695,0.6813188775213539,0.2,17000
3588,0.17983092,0.01573503098938072,0.2,2000
3589,0.02751419,0.29527090062964007,0.2,10000
3590,0.02854421,0.09700431754720497,0.2,15000
3591,0.08527453,0.17677441234767832,0.2,20000
3592,0.14069857,0.410345549680715,0.2,7500
3593,0.0023253108,0.40801441994864807,0.2,6500
3594,0.0030998471,0.07398209883395032,0.2,3500
3595,0.11615415,0.22659554161699877,0.2,18000
3596,0.0012016464,0.008456406406108266,0.2,12000
3597,0.27202666,0.4027327787520632,0.2,6900
3598,0.9962077,0.4637735377008505,0.2,10000
3599,0.9085334,0.1417697561024779,0.2,2000
3600,0.81404316,0.24403403876018145,0.2,3000
3601,0.2952746,0.2001416136365215,0.2,15000
3602,0.008153734,0.28514234319113885,0.2,4650
3603,0.31157562,0.39833863044744716,0.2,4000
3604,0.118379205,0.4777653958554127,0.2,20000
3605,0.16045992,0.1833321673099205,0.2,13600
3606,3.486523e-05,0.34133157887211674,0.2,12000
3607,9.939877e-05,0.1890664528591566,0.2,6000
3608,0.04251242,0.19939577143974982,0.2,7000
3609,0.17252015,0.011055383028079489,0.2,10000
3610,0.014476309,0.11913911456367073,0.2,13000
3611,0.0005923934,0.2729947307536822,0.2,12000
3612,0.03534439,0.10377528919657092,0.2,17600
3613,0.9851215,0.1190720465826444,0.2,5000
3614,0.08959067,0.16101840352409527,0.2,7200
3615,0.005020233,0.08074379844155759,0.2,15000
3616,0.08341113,0.2136316598549143,0.2,20000
3617,0.88899046,0.7732221229782195,0.2,32000
3618,0.00045700194,0.11126802792497295,0.2,10000
3619,0.21947758,0.008887135491783361,0.2,3000
3620,0.05907247,0.10984056409898452,0.2,11000
3621,0.022066617,0.10431490633944027,0.2,2500
3622,0.10228023,0.3074950308441801,0.2,6000
3623,0.12134968,0.2483956996418016,0.2,3600
3624,0.024130069,0.3147167296556518,0.2,12000
3625,0.108823456,0.3953821606360781,0.2,5475
3626,0.99848205,0.5029157579568884,0.2,20000
3627,0.0058935345,0.17935580317945246,0.2,16000
3628,0.10259254,0.14754564398360437,0.2,3000
3629,0.80880296,0.2864342979766997,0.2,2400
3630,0.99589753,0.2591944235444353,0.2,3000
3631,0.07221348,0.39184778680424687,0.2,16700
3632,0.00086030853,0.09071594925095434,0.2,9000
3633,0.09666569,0.42896235310081987,0.2,10000
3634,0.9984571,0.4692118842008402,0.2,4750
3635,0.9948061,0.5416982740765807,0.2,15250
3636,0.9993087,0.5532809756155637,0.2,13000
3637,0.071204826,0.32346486722664786,0.2,12000
3638,0.018674014,0.2394158253595598,0.2,6400
3639,0.9955314,0.4828552097683817,0.2,7500
3640,0.06259577,0.013028242633960576,0.2,2850
3641,0.9964998,0.4368955367075425,0.2,5000
3642,0.000749949,0.3987073717917321,0.2,7500
3643,0.050255995,0.2015284392230105,0.2,2200
3644,0.08696514,0.2885912006258355,0.2,15000
3645,0.0374994,0.3837192325973427,0.2,13500
3646,0.018025508,0.2381219099235651,0.2,8000
3647,0.003209891,0.008456397359832724,0.2,12000
3648,0.3446979,0.5302768703166919,0.2,24250
3649,3.9057322e-05,0.055344393157883705,0.2,2400
3650,0.0025164175,0.22443032383970293,0.2,12000
3651,0.99283457,0.4637735733527035,0.2,10000
3652,0.025673695,0.3234647006008028,0.2,12000
3653,0.019016942,0.5280114785822225,0.2,20000
3654,0.09307195,0.22382164397954918,0.2,8000
3655,0.0018404812,0.13124325679991863,0.2,7600
3656,0.16166593,0.2387180794191917,0.2,5000
3657,0.050898418,0.28361482931651094,0.2,25000
3658,0.986796,0.3083347568154484,0.2,2400
3659,0.018758683,0.1912515601112596,0.2,5200
3660,0.06941687,0.2660476880987193,0.2,5000
3661,0.14806275,0.19923033072427704,0.2,10400
3662,0.1941444,0.5324848914524891,0.2,16000
3663,0.92702436,0.20460462230820972,0.2,2000
3664,0.07631753,0.2628943547475952,0.2,10000
3665,0.004715356,0.4657507195220971,0.2,15000
3666,0.050984554,0.15740973815222817,0.2,2400
3667,0.96947247,0.5942119412720349,0.2,14500
3668,0.098768406,0.1786463488065471,0.2,8000
3669,0.014735368,0.39327221557543396,0.2,16000
3670,0.012332569,0.10938521683945514,0.2,3000
3671,0.9990652,0.506782136110837,0.2,12000
3672,0.14971405,0.29470459081169353,0.2,1500
3673,0.044349905,0.1347803154038713,0.2,4100
3674,0.12764882,0.3231554596428121,0.2,2500
3675,0.15621656,0.36822103612896373,0.2,15000
3676,0.02153988,0.36453034783780947,0.2,5000
3677,0.00025533998,0.3535155402805766,0.2,14400
3678,0.96217805,0.07937252390389433,0.2,19750
3679,0.21488579,0.19149188148180027,0.2,8000
3680,0.113864385,0.2892658152651779,0.2,12000
3681,0.02594405,0.3535416805881404,0.2,10800
3682,0.018240973,0.5239586327730099,0.2,35000
3683,0.06491807,0.16872641618532563,0.2,10000
3684,0.004914037,0.23812150497562962,0.2,8000
3685,0.0039042337,0.34605082937467685,0.2,5000
3686,0.0009624152,0.18445542493029468,0.2,8000
3687,0.9968714,0.2609286065678965,0.2,15000
3688,0.99927455,0.47613925194955686,0.2,12000
3689,0.13244854,0.3634261876776817,0.2,2000
3690,0.0067207064,0.00023795088879991126,0.2,20000
3691,0.98329145,0.4809298741957945,0.2,18225
3692,0.009942866,0.19992046658190268,0.2,4000
3693,0.019765364,0.08899189539543564,0.2,16000
3694,0.5792012,0.5875658391702108,0.2,20000
3695,0.049052447,0.13416687929746052,0.2,17500
3696,0.02597677,0.1473249177368177,0.2,10000
3697,0.00062821433,0.012698557076356616,0.2,4500
3698,0.07887318,0.01649941613706745,0.2,7000
3699,0.011219787,0.06712554806744805,0.2,1000
3700,0.02533672,0.3259275646733018,0.2,14000
3701,0.00023581991,0.3365266145598248,0.2,13200
3702,0.16781946,0.18988604632078576,0.2,3000
3703,0.0009856415,0.11613651394806755,0.2,10000
3704,0.019755486,0.008568524462165732,0.2,12125
3705,0.03346663,0.1397840072802869,0.2,17000
3706,0.1080231,0.4232617719396994,0.2,8000
3707,0.00072254095,0.5228593973351796,0.2,14500
3708,0.0009023525,0.2994591099642257,0.2,6400
3709,0.014517538,0.14732489970551702,0.2,10000
3710,0.20220108,0.27719899416080546,0.2,5000
3711,0.0016648767,0.403959567214959,0.2,9600
3712,0.00026320745,0.018114730046614205,0.2,6000
3713,0.30725774,0.10725893124102741,0.2,8400
3714,0.0027456838,0.09270239103303934,0.2,24000
3715,0.00031522708,0.13187483822279067,0.2,5000
3716,0.007729549,0.003149684903657409,0.2,21600
3717,0.036630053,0.22130992422755524,0.2,9000
3718,0.0066425917,0.1868508589184538,0.2,7000
3719,0.017784147,0.21870033187156498,0.2,4500
3720,0.011018412,0.10355049687526681,0.2,10000
3721,0.018254517,0.11159305158832424,0.2,7000
3722,0.03568334,0.19154803693546524,0.2,6000
3723,0.00080034556,0.09808433361451468,0.2,13600
3724,0.99458957,0.4047162372002171,0.2,1825
3725,0.9995585,0.4728156510344886,0.2,6250
3726,0.04975843,0.13807846528681866,0.2,5500
3727,0.0146049755,0.03336492261113558,0.2,10000
3728,0.023150207,0.37198799103635255,0.2,12500
3729,0.0411421,0.2906178136475019,0.2,6000
3730,0.98674846,0.43212061419289766,0.2,14000
3731,0.0016052008,0.3570073377710457,0.2,5375
3732,0.006573787,0.3742311980696642,0.2,16000
3733,0.119629264,0.269204353752027,0.2,5000
3734,0.09044909,0.11913905615907835,0.2,13000
3735,0.013617364,0.35396487428262036,0.2,5000
3736,0.9690986,0.23668264218380983,0.2,3000
3737,0.04624539,0.3061748226275682,0.2,14075
3738,0.00545494,0.01649941715776877,0.2,7000
3739,6.9722344e-05,0.011091344767139428,0.2,7000
3740,0.99042666,0.46379903684850116,0.2,5000
3741,0.04744651,0.09180466442164897,0.2,5000
3742,0.020747745,0.45459012758622275,0.2,7000
3743,0.7782819,0.463773627346761,0.2,10000
3744,0.028679749,0.1646934348003518,0.2,12000
3745,0.066845275,0.02453061889240441,0.2,12000
3746,0.10175008,0.16605319652479472,0.2,3000
3747,0.9998926,0.5588649078117419,0.2,9500
3748,0.00064435,0.46016565787231867,0.2,11000
3749,0.9854798,0.4446267253169324,0.2,7000
3750,0.99156755,0.46175710017655025,0.2,5000
3751,0.182673,0.29691325019183057,0.2,2800
3752,4.869034e-05,0.05589719571524995,0.2,7500
3753,0.004852948,0.05753816725601348,0.2,4000
3754,0.025091924,0.022771408032733902,0.2,6000
3755,0.54038227,0.11450397824755228,0.2,5000
3756,0.3369995,0.5059611299304827,0.2,15000
3757,0.002330355,0.1230924290654455,0.2,16000
3758,0.0007230431,0.03427392464784568,0.2,4200
3759,0.0017570006,0.02206552868838363,0.2,6000
3760,0.15152168,0.20828492655754777,0.2,6000
3761,0.010854566,5.8660052782453895e-05,0.2,24250
3762,0.011997732,0.16021484278814951,0.2,3325
3763,0.0070904368,0.2340701884020284,0.2,4000
3764,0.0012171941,0.34791182849614927,0.2,5000
3765,0.0013904611,0.2422214716614675,0.2,12000
3766,0.3618232,0.17099748234303414,0.2,10000
3767,0.018108474,0.01066057071624387,0.2,4350
3768,0.0009122256,0.3837560541125136,0.2,6000
3769,0.17061464,0.24942566397403843,0.2,2000
3770,0.010149326,5.644179716827707e-10,0.2,8000
3771,0.008389009,0.031010710940670195,0.2,5500
3772,0.99809057,0.4777652163699525,0.2,20000
3773,0.99960095,0.6353611079458807,0.2,17500
3774,0.05606115,0.03777592988804622,0.2,15000
3775,0.018839197,0.10734815051118354,0.2,10000
3776,0.17761192,0.003971240272112141,0.2,20000
3777,0.034717906,0.16077329403848614,0.2,1500
3778,0.012628659,0.08158136004283358,0.2,17000
3779,0.09492223,0.30540147748857516,0.2,15000
3780,0.056057222,0.3079921296705519,0.2,10000
3781,0.027113542,0.020950821143950228,0.2,7500
3782,0.08982422,0.3153880927763428,0.2,1800
3783,0.013581408,0.2743321060451712,0.2,6000
3784,0.06877324,0.1653720834276668,0.2,7500
3785,0.252938,0.4115127389711986,0.2,8000
3786,0.032660816,0.015288515675806365,0.2,14000
3787,0.9904496,0.48302742743521054,0.2,13000
3788,0.99942017,0.3540290328850304,0.2,14800
3789,0.99760556,0.6735401046739659,0.2,25000
3790,0.0003044008,0.08368951775447336,0.2,4000
3791,0.00015041702,4.985217868671887e-07,0.2,15000
3792,0.010969764,0.0009409770093330934,0.2,14000
3793,0.0042797793,0.0018645001723633253,0.2,1500
3794,0.9600441,0.21843480256883988,0.2,9600
3795,0.06392984,0.21106266947431201,0.2,5400
3796,0.024148593,0.08074369345249055,0.2,15000
3797,0.028408598,0.2230418881149401,0.2,7200
3798,0.0502174,0.09313932370338283,0.2,7000
3799,0.020357363,0.3974217033086833,0.2,9950
3800,0.033924833,0.3006569589574386,0.2,11000
3801,0.00015808552,0.36898513205120304,0.2,12000
3802,0.032650203,0.13979647081025962,0.2,12000
3803,0.06979646,0.248460290099093,0.2,18000
3804,0.20408873,0.32316211775396175,0.2,1000
3805,0.095011495,0.39190380255945245,0.2,17000
3806,0.946399,0.4193452637341202,0.2,6000
3807,0.05131197,0.012596062110150156,0.2,12000
3808,0.047396787,0.017384232439818584,0.2,7500
3809,0.014655858,0.14527446230970323,0.2,25000
3810,0.0024142896,0.024641153945490924,0.2,3275
3811,0.016378779,0.09858200483988849,0.2,7000
3812,0.0010267216,0.09080151838355761,0.2,5600
3813,0.00059693697,0.1084127052820212,0.2,4800
3814,0.031929985,0.07406086374713723,0.2,18000
3815,0.05033109,0.3112889863175958,0.2,5950
3816,0.3453694,0.09659639183113779,0.2,7000
3817,0.1517538,0.33647576366979254,0.2,4800
3818,0.0007376036,0.38526114592341526,0.2,10000
3819,0.02711045,0.4033771533808452,0.2,2000
3820,0.0003500296,0.1694503057035427,0.2,12000
3821,0.057625186,0.1538897201431194,0.2,4800
3822,0.9997831,0.433938960961165,0.2,2500
3823,0.047653843,0.20185970633448494,0.2,4000
3824,0.8493638,0.30691742240295156,0.2,4800
3825,0.04749964,0.01591262053006194,0.2,11200
3826,0.0014326423,0.0036531346475867877,0.2,23000
3827,0.0025412876,0.08479687120211615,0.2,3000
3828,0.00015060359,0.023567664540352213,0.2,18000
3829,0.009806834,0.30883957529915296,0.2,12500
3830,0.033818636,0.05178357865116561,0.2,20000
3831,0.019172084,0.2820022948021233,0.2,20000
3832,0.049161997,0.2059683904810168,0.2,6625
3833,0.37566665,0.4596935203976304,0.2,25000
3834,0.11194705,0.2655135697952239,0.2,3000
3835,0.99375993,0.43507278281201367,0.2,13000
3836,0.96475405,0.32445141378880343,0.2,20000
3837,0.026966156,0.24016563632429241,0.2,10000
3838,0.019235374,0.10933543552943319,0.2,12000
3839,0.00013766959,0.1987572157619354,0.2,6000
3840,0.04700885,0.3689851051231205,0.2,12000
3841,0.9995447,0.4152842764457217,0.2,3600
3842,0.26351485,0.21665330487559323,0.2,25000
3843,0.9631394,0.35987983770797793,0.2,5000
3844,0.0019570952,0.02026233202621974,0.2,12000
3845,0.0010554806,0.340322139735969,0.2,11200
3846,0.0003164728,0.34354929214893604,0.2,3000
3847,0.21201141,0.2665608656124844,0.2,2600
3848,0.0340701,0.4398844054046261,0.2,9850
3849,0.9995813,0.47496293699520553,0.2,18000
3850,0.02988399,0.06921383655496137,0.2,7750
3851,0.008694604,0.090453999504312,0.2,7000
3852,0.026756724,0.015532920288376792,0.2,14000
3853,0.0111167645,0.08454239018075681,0.2,6000
3854,0.087039664,0.0647313616602009,0.2,12000
3855,0.9934627,0.40291986462077717,0.2,16000
3856,0.00011576801,0.08809786537112003,0.2,6500
3857,0.0010586219,0.4189537113793815,0.2,35000
3858,0.043118216,0.10296639276370423,0.2,3500
3859,0.20588286,0.1400574571259051,0.2,4500
3860,0.020992838,0.02459188266756522,0.2,5150
3861,0.39672646,0.34608727408174,0.2,5000
3862,0.99971825,0.4641171578739644,0.2,21000
3863,0.011044564,0.23609002470892745,0.2,6000
3864,0.044803225,0.10096480698656492,0.2,1400
3865,0.9888045,0.2755053440627411,0.2,25000
3866,0.050527014,0.21744518222307288,0.2,10000
3867,0.9895549,0.17704282516215983,0.2,1000
3868,0.033819184,0.03178188419611766,0.2,1950
3869,0.017476743,0.3625712980178617,0.2,25000
3870,0.12380236,0.02255554457894583,0.2,10000
3871,0.00851565,0.0443383523010015,0.2,7100
3872,0.041086737,0.304760236904072,0.2,5500
3873,0.18342243,0.3611745743849079,0.2,6000
3874,0.029315643,0.34639983325980217,0.2,16000
3875,0.9900475,0.427386254306401,0.2,9750
3876,0.041687712,0.021637084285788356,0.2,9600
3877,0.09046216,0.40825243815478,0.2,5600
3878,0.044794876,0.1283352295500145,0.2,6600
3879,0.0486812,0.22268283161039892,0.2,14000
3880,0.18401304,0.04328502197442614,0.2,8000
3881,0.031188134,0.1019483294872603,0.2,1500
3882,0.0024278932,0.12935548555866933,0.2,3200
3883,0.049131148,0.09490068657519567,0.2,2000
3884,0.16049364,0.38360684998222744,0.2,9250
3885,0.0020820452,0.03574492251999714,0.2,1200
3886,0.0148701435,0.2616239759136004,0.2,16000
3887,0.99782085,0.5599767396747933,0.2,25000
3888,0.09811858,0.39244790128520013,0.2,11800
3889,0.040480204,0.02269149411225632,0.2,2800
3890,0.027605409,0.1890664073368101,0.2,6000
3891,0.029779116,0.23314215150236556,0.2,21000
3892,0.0004013821,0.13185121854499732,0.2,15000
3893,0.0029524514,0.10178329654127233,0.2,3000
3894,0.757499,0.2892659811566099,0.2,12000
3895,0.4210496,0.48200304252319137,0.2,16750
3896,0.00022030639,0.05765825685077415,0.2,6000
3897,0.061601136,0.5099346933796404,0.2,25000
3898,0.07943225,0.5119990063593141,0.2,15000
3899,0.007837261,0.17672557697522015,0.2,12800
3900,0.07373244,0.25077686957815637,0.2,4100
3901,0.029570464,0.18223376600176638,0.2,9000
3902,0.009245374,4.383009385700964e-07,0.2,10000
3903,0.94882745,0.5460947942328442,0.2,15000
3904,0.27598482,0.6315372824330016,0.2,35000
3905,0.19832359,0.2940338682558514,0.2,5775
3906,0.11619006,0.31161682566430876,0.2,8000
3907,0.09229584,0.16605307287153964,0.2,3000
3908,0.004530399,0.2579354046845089,0.2,9000
3909,0.99191916,0.46306439178803055,0.2,7700
3910,0.12784392,0.1885826515901999,0.2,3000
3911,0.11242899,0.5766259232384923,0.2,21850
3912,0.00323203,0.1487415419520711,0.2,12000
3913,0.06309215,0.10251248684247873,0.2,8000
3914,0.03392721,0.22997503607788128,0.2,25000
3915,0.049745277,0.14452511578463942,0.2,6000
3916,0.019413665,0.1676144254786983,0.2,5000
3917,0.28696248,0.08039812484449255,0.2,7000
3918,0.0340837,0.10993360126068782,0.2,4000
3919,0.043159727,0.11475391789736501,0.2,2750
3920,0.1305979,0.33703225268685894,0.2,5000
3921,0.0002732273,0.3611744432722657,0.2,6000
3922,0.06197876,0.31163894283648513,0.2,3000
3923,0.052617397,0.03362559241330914,0.2,10000
3924,0.00021411832,0.4878839365661909,0.2,7500
3925,0.2787455,0.06068219741206105,0.2,3425
3926,0.00466073,0.07996157294216813,0.2,5050
3927,0.00068170915,0.13000692391476346,0.2,20000
3928,0.008799061,0.27299474865622014,0.2,12000
3929,0.0003760158,0.5503554189730138,0.2,16450
3930,0.23663141,0.319281492842404,0.2,5000
3931,0.0046490803,0.29204452498092187,0.2,14400
3932,0.036564898,0.1684115890553935,0.2,9600
3933,0.8917025,0.3723713150620542,0.2,11000
3934,0.00054270483,0.1384387641759916,0.2,15000
3935,0.026429545,0.1965422798177888,0.2,3800
3936,0.10785766,0.23172392989056417,0.2,16000
3937,0.012479665,0.14874150052311277,0.2,12000
3938,0.020331232,0.1445250851515145,0.2,6000
3939,0.99967206,0.5358645830870837,0.2,5700
3940,0.99979717,0.47293860366552565,0.2,5800
3941,0.11066797,0.11126805897105525,0.2,10000
3942,0.9971208,0.5219384914820595,0.2,9975
3943,0.20579207,0.1326858455447549,0.2,2225
3944,0.021983143,0.1403825054879784,0.2,2650
3945,0.016719764,0.16077337911645506,0.2,1500
3946,0.9980432,0.35402911271188914,0.2,14800
3947,0.9954549,0.49524991088142395,0.2,7550
3948,0.054406136,0.02510165509325194,0.2,8000
3949,0.9986847,0.45478808770186535,0.2,11175
3950,0.004053283,0.32101136084203397,0.2,10000
3951,0.249484,0.2089364380653836,0.2,6000
3952,0.032454327,0.015668211515931212,0.2,8400
3953,0.0011425682,0.0969191158034889,0.2,3625
3954,0.9998994,0.3248571672119188,0.2,6500
3955,0.0001438932,0.14617535574581206,0.2,6125
3956,0.007987824,0.007160682553595128,0.2,18000
3957,6.0026177e-05,0.3637702493385374,0.2,8000
3958,0.15314116,0.24796957054362787,0.2,5000
3959,0.022241257,0.3054011083682386,0.2,15000
3960,0.17026624,0.07222004153392157,0.2,15000
3961,0.057965837,0.16469363200103956,0.2,12000
3962,0.9971533,0.2138965502170292,0.2,12000
3963,0.060110837,0.3413783593859786,0.2,2000
3964,0.99687225,0.48999325163053487,0.2,14000
3965,0.9725592,0.4797490657920713,0.2,25000
3966,0.0035359985,0.009984221993888787,0.2,6000
3967,0.04121143,0.09313929929929071,0.2,7000
3968,0.117515765,0.3759757686983379,0.2,6600
3969,0.040787734,0.0072783493525352275,0.2,3000
3970,0.107810594,0.08351168031578007,0.2,7200
3971,0.0059544435,0.0330545160102614,0.2,4400
3972,0.084870726,0.2929723196842549,0.2,8000
3973,0.101929866,0.21048776270845465,0.2,1200
3974,0.030996569,0.19779373005224485,0.2,7000
3975,0.99272573,0.2969072304241164,0.2,4200
3976,0.3675177,0.08441548654262335,0.2,7500
3977,0.0015570074,0.4009671322667846,0.2,3800
3978,0.014828842,0.0318951131679982,0.2,3500
3979,0.014591902,0.2529343125616401,0.2,13000
3980,0.06966982,0.20590142250607749,0.2,7000
3981,0.08596616,0.13249093454892855,0.2,2400
3982,0.98379713,0.5079484002387599,0.2,20000
3983,0.03296302,0.04342125321204826,0.2,5000
3984,0.05617475,0.39757693823767076,0.2,2000
3985,0.015660774,0.27429998181803744,0.2,6000
3986,0.00018367525,0.2682830957690724,0.2,1925
3987,0.96847445,0.27174464190788683,0.2,5500
3988,0.643542,0.5136266048164798,0.2,11500
3989,0.01985943,0.09219490665200165,0.2,5000
3990,0.030209716,0.25839531835825275,0.2,1900
3991,0.13480343,0.18660158295275986,0.2,8500
3992,0.007049255,0.2215184107098072,0.2,12800
3993,0.0041757175,0.04546848977989067,0.2,10000
3994,0.035978507,0.09313930700193417,0.2,7000
3995,0.0048728157,0.3663737376189346,0.2,10000
3996,0.13621044,0.11865030873705289,0.2,5000
3997,0.038208026,0.46364452857134975,0.2,35000
3998,0.3906648,0.06338443098831112,0.2,8000
3999,0.07279356,0.21099407412231705,0.2,17500
4000,0.06256103,0.23871798345225395,0.2,5000
4001,0.08233326,0.0991134536891205,0.2,30000
4002,0.03628011,0.24581732215999905,0.2,4000
4003,0.025417702,0.13749339563174395,0.2,10000
4004,0.011680617,0.14452506798228482,0.2,6000
4005,0.07379886,0.12258286469563659,0.2,13000
4006,0.017814208,0.07223711369971005,0.2,2500
4007,1.5926638e-05,0.07492581539807114,0.2,3250
4008,0.04516652,0.08074371091141916,0.2,15000
4009,0.067734204,0.08567272799740625,0.2,5000
4010,0.99753714,0.546094772824137,0.2,15000
4011,0.010775247,0.01227509346523731,0.2,6450
4012,0.01211048,0.09125905783506351,0.2,3000
4013,0.4988029,0.2948756207809153,0.2,24000
4014,0.046394344,0.15627223727370915,0.2,1675
4015,0.078572616,0.1990925259124401,0.2,21000
4016,0.004948859,0.0451331157108783,0.2,7275
4017,0.022230666,0.20536494869014288,0.2,10000
4018,0.115872346,0.3689850783629777,0.2,12000
4019,0.10839955,0.029810943555869503,0.2,10800
4020,0.016321002,0.04342125325716107,0.2,5000
4021,0.12184218,0.3213897793251653,0.2,4000
4022,0.005360341,0.22478375419628052,0.2,5400
4023,0.001172674,0.26289443908042526,0.2,10000
4024,0.21338929,0.33703233040544883,0.2,5000
4025,0.01818957,0.06195328215683695,0.2,18000
4026,0.022608006,0.3633783956133831,0.2,12000
4027,0.27298212,0.4434106917699773,0.2,11500
4028,0.0007868902,0.33703237536567954,0.2,5000
4029,0.024831023,0.20991108396828823,0.2,5600
4030,0.0055203647,0.07331750692972325,0.2,7200
4031,0.014755819,0.26013696092201444,0.2,3425
4032,0.06556296,0.2786293909104826,0.2,10750
4033,0.046998248,0.2993431772237601,0.2,2000
4034,0.014629603,0.26115668040118345,0.2,8400
4035,0.06299105,0.3234295974959795,0.2,12000
4036,0.002748559,0.17842165737184357,0.2,12000
4037,0.10440765,0.07386968443517598,0.2,5000
4038,0.6587833,0.20987082930115208,0.2,9500
4039,5.7363413e-05,0.18515021012688618,0.2,5000
4040,0.0013553236,0.17675094663714588,0.2,20000
4041,0.05044919,0.30540117667555783,0.2,15000
4042,0.0014432232,0.13022209193963089,0.2,6000
4043,0.087268375,0.07850321527829912,0.2,6000
4044,0.00021080606,0.20905544731152817,0.2,14000
4045,0.02044439,3.714649399083591e-21,0.2,12000
4046,0.05617909,0.07613546840497092,0.2,14400
4047,0.16018018,0.45059992164374724,0.2,7000
4048,0.0263509,0.27299479564238943,0.2,12000
4049,0.007228023,0.0687560247572706,0.2,2000
4050,0.12126873,0.26788047611062077,0.2,3800
4051,0.017063126,0.23812196688952877,0.2,8000
4052,0.99712676,0.2823874429818358,0.2,6000
4053,0.00085556635,0.06650132971553442,0.2,10000
4054,0.001731196,0.23436474145330405,0.2,2500
4055,0.008288623,0.10459784254538525,0.2,12000
4056,0.994668,0.19992058814222735,0.2,4000
4057,0.019594321,0.15121988069537617,0.2,6500
4058,0.0994717,0.3884174029596077,0.2,5200
4059,0.052759815,0.6183739702859448,0.2,25000
4060,0.0007699993,0.18564607849432158,0.2,2000
4061,0.23685363,0.3280954754817197,0.2,5000
4062,0.0001370396,0.27719864769107694,0.2,5000
4063,0.11981849,0.00165455792144313,0.2,25000
4064,0.10638959,0.34059343248787227,0.2,15000
4065,0.02591969,0.048572586654341485,0.2,8000
4066,0.022450518,0.13465943943378383,0.2,7500
4067,0.9906742,0.4404188485596542,0.2,14000
4068,0.0003421595,0.18391478397442965,0.2,12500
4069,0.009896825,0.02117913157694623,0.2,7500
4070,0.085530795,0.36744524908051945,0.2,5000
4071,0.011616699,0.08439548436622017,0.2,20000
4072,0.99813783,0.02171084201953358,0.2,8875
4073,0.11109058,0.23172393781058656,0.2,16000
4074,0.000577519,0.24076525879220767,0.2,7000
4075,0.019579543,0.2547706582405053,0.2,9600
4076,0.0127819115,0.3733171322241727,0.2,2400
4077,0.9526621,0.00018752564844852978,0.2,12000
4078,0.08622033,0.38718234519378264,0.2,7500
4079,0.04371802,0.18150220210936827,0.2,15000
